,x,y,z
1.892,1.002021942,2.255629103,8.203922331
1.893,0.383494195,0.618915329,7.453938542
1.894,9.294742731,1.260977902,0.93028529
1.895,2.43510481,5.40599086,0.69193083
1.896,2.589002468,0.684240907,8.5014533
1.897,0.037030816,3.91468565,5.038940801
1.898,9.344279918,5.118471185,7.390464183
1.899,3.554533445,8.117704633,8.76425479
1.9,8.996634137,4.749941617,4.87559648
1.901,2.164465812,5.991014953,7.387352426
1.902,8.285245206,5.584023659,3.195384695
1.903,9.196788712,4.052405902,2.549225336
1.904,7.225041479,6.466758011,5.105831475
1.905,4.670186129,3.059749051,6.039161514
1.906,5.49689259,5.742598023,3.37378797
1.907,8.482081112,6.202240484,7.410074407
1.908,9.447079726,9.940994104,9.274734507
1.909,8.798177048,5.008762503,8.706852195
1.91,9.767946346,3.206273721,3.33907753
1.911,0.699895812,7.293066661,1.508405877
1.912,3.814836275,9.556838974,0.362571319
1.913,6.310248483,2.581678169,8.116581358
1.914,5.656505023,2.834345295,8.532994592
1.915,5.042898823,3.91065729,0.214767212
1.916,3.41388517,9.293285867,8.822851964
1.917,8.36737294,2.275948972,7.121414531
1.918,5.994471139,7.593261562,7.624078494
1.919,8.759310356,6.857499888,2.695247708
1.92,5.202610313,8.087892359,9.186893165
1.921,9.686492895,6.18330071,1.305649255
1.922,4.866514925,9.547776962,1.274206185
1.923,4.861530872,8.21943465,9.417319875
1.924,0.072508382,9.325945456,4.389604974
1.925,8.21795913,9.901564332,7.418838156
1.926,5.172755465,3.517690418,7.484894251
1.927,3.602661681,9.846005083,9.961817272
1.928,5.336723043,8.344200996,3.999704943
1.929,5.017751278,0.45327917,6.116525562
1.93,5.554026725,1.139974504,9.931234665
1.931,2.159521903,1.803952811,7.577046001
1.932,2.869121386,2.47731185,8.173228546
1.933,4.933879715,2.495451204,2.49914958
1.934,6.950647553,8.781760808,6.810682686
1.935,9.637617675,7.591226117,5.37447165
1.936,6.464137692,9.346300598,0.976554909
1.937,6.275867181,7.54103115,8.161810418
1.938,3.911463939,3.29234669,4.018406048
1.939,4.440592888,0.712027489,8.301661479
1.94,6.295084033,1.458774634,6.945632189
1.941,8.01368714,6.936893694,4.472514119
1.942,0.198719758,7.970965595,4.736348941
1.943,3.35801983,8.075021933,1.578451623
1.944,5.59204171,9.548051138,9.024929468
1.945,3.763609569,8.806212871,7.048339772
1.946,9.461315818,1.664195248,2.997298245
1.947,8.180137307,5.91594237,7.722858077
1.948,3.750944584,5.979397982,4.680292984
1.949,3.235761297,6.050401447,8.841700974
1.95,9.818002408,7.961691713,0.578910707
1.951,1.823926497,8.335142594,3.903516976
1.952,3.667014733,7.540031168,0.261915195
1.953,3.539573714,3.98774494,6.828861634
1.954,9.904266881,9.327917948,8.477061409
1.955,1.042813327,6.930315258,5.247008899
1.956,1.090232254,5.616460805,0.089704822
1.957,9.752869772,7.613251259,8.5009752
1.958,4.873309824,8.015954261,9.36416054
1.959,4.772789711,0.452793377,6.9154339
1.96,7.287847916,3.871091488,8.925208635
1.961,4.747041931,3.806207758,3.863257048
1.962,9.982009995,6.79287445,5.011970744
1.963,9.739671879,6.235155653,7.604621989
1.964,3.134101347,7.548678837,7.679525182
1.965,3.292979856,0.977074218,5.295819088
1.966,4.510516039,5.26227877,4.486690283
1.967,4.320363028,5.609015928,9.292423666
1.968,7.059481055,0.587696445,4.803825159
1.969,9.444508076,1.109785038,2.866912644
1.97,7.854834823,4.67228679,7.42533432
1.971,2.887265817,2.146030482,5.932042297
1.972,3.626896431,3.232857095,4.971117434
1.973,5.490090499,1.210093759,3.144168833
1.974,5.749421278,9.266299408,7.685944085
1.975,0.580076513,2.887904638,8.065119044
1.976,1.626424495,8.47974628,6.857401223
1.977,9.734738036,3.079863408,1.434274273
1.978,5.822228808,9.3951524,1.87778861
1.979,8.846169291,4.459213955,1.627080554
1.98,5.97191633,3.659970547,9.967531104
1.981,7.129325313,7.616713636,7.269773139
1.982,8.002736022,7.85211475,8.479582694
1.983,2.103050501,2.985145209,9.03088689
1.984,1.500940469,8.356501139,0.633667979
1.985,1.200308905,9.549974729,4.936642534
1.986,8.404742309,1.322715071,6.770236959
1.987,8.080280911,1.360358874,1.97000908
1.988,4.143916734,7.437912017,2.287857328
1.989,9.885638391,6.92098279,0.910666837
1.99,7.24253028,8.198648493,0.234410664
1.991,8.427481049,3.497145982,5.81981987
1.992,3.193031732,0.938278628,2.076295295
1.993,1.433118367,5.606199606,2.916589149
1.994,6.80574877,6.08234788,8.4729636
1.995,0.452055251,1.465954111,4.467363069
1.996,2.863851037,2.144243407,0.410540506
1.997,4.699773223,6.950053074,7.316657753
1.998,6.805059253,2.117748149,4.187295367
1.999,2.854591206,8.758328311,8.58142065
2,0.061610571,7.233099372,5.668381965
2.001,5.936186761,8.323907293,7.979976616
2.002,8.816158627,2.734667515,8.11675956
2.003,9.673965517,8.78683778,5.788843136
2.004,2.483012915,2.438673291,6.60372654
2.005,3.736403686,0.220517351,5.484515158
2.006,5.626624428,9.012340789,0.364509624
2.007,5.282061948,2.134037882,1.150273152
2.008,1.524531957,5.704416154,6.412260352
2.009,2.952238811,2.336134732,9.05064454
2.01,4.009586315,0.433079045,5.08313785
2.011,1.627531877,1.403412227,5.828951273
2.012,5.924571317,1.221419345,1.914759851
2.013,8.239150997,2.397851602,4.605498054
2.014,9.92500752,3.045479936,2.622924425
2.015,5.713179663,6.158784673,2.006907691
2.016,4.236098409,5.914477672,7.364197428
2.017,4.185191145,8.015602118,4.719846776
2.018,9.82147147,5.988930425,6.159315679
2.019,6.520742391,9.750703859,0.651005457
2.02,0.758242281,4.142793132,7.839012831
2.021,2.340660596,4.703744787,1.078022448
2.022,0.354790532,4.861712901,6.560336404
2.023,0.599490429,3.406020655,1.78236638
2.024,4.606818625,1.731474222,9.053073615
2.025,5.785725565,8.503353136,1.731121067
2.026,8.120911028,6.540419505,3.700096742
2.027,6.341828733,0.227528891,6.108154368
2.028,1.330182241,4.870932728,3.600262512
2.029,9.049521008,3.505417802,7.154549653
2.03,0.434377492,8.734468285,8.054176453
2.031,8.821521849,5.787991867,8.290826755
2.032,0.624788513,5.112135233,9.835360818
2.033,1.948360465,2.261719528,2.180839289
2.034,8.48048185,1.736006251,2.196454776
2.035,8.163541855,3.109393514,9.121738099
2.036,2.151757476,4.810064889,6.897521565
2.037,8.905169486,2.798572458,0.378635548
2.038,2.593785052,5.165482587,5.176079913
2.039,7.255783604,9.44574129,8.096013492
2.04,8.361153956,9.081033497,3.063542543
2.041,0.439038121,0.02355232,9.445046237
2.042,5.452762887,0.524942241,1.961107558
2.043,4.413946914,2.914596505,6.187611991
2.044,3.646059738,1.147589471,2.005874742
2.045,1.354340487,1.119199438,9.150509858
2.046,0.58295591,9.343809455,0.592135047
2.047,4.965168814,6.461871383,1.978954859
2.048,2.942887172,4.962626572,1.770619628
2.049,2.00540523,4.830882052,7.838553627
2.05,6.774865189,4.583846736,8.284138431
2.051,0.890397186,3.79880492,4.805129985
2.052,9.565168578,2.40637583,9.513117128
2.053,2.0066256,6.523925087,0.633363269
2.054,5.895970872,9.546766827,8.104790932
2.055,5.821429377,6.280404644,3.96492058
2.056,9.753664555,9.551699169,3.20360848
2.057,1.900674111,4.088994655,8.889303004
2.058,9.944529082,3.509406007,4.946714883
2.059,9.63998596,9.092921434,1.354377905
2.06,5.472326928,5.495103412,7.980308451
2.061,0.967878507,5.916494615,3.902586133
2.062,3.616857101,4.147752835,6.94291653
2.063,3.118038342,7.933934835,2.425055663
2.064,4.811696276,7.101477016,9.857176214
2.065,3.799717551,2.619428118,0.620171377
2.066,9.527490329,8.185650204,6.677773007
2.067,8.821738017,1.256528137,8.884675118
2.068,9.643591222,9.748103534,7.719660069
2.069,6.702000633,1.74954269,4.695540087
2.07,0.214894188,0.035860142,7.769656189
2.071,2.276927842,9.020107177,1.168163731
2.072,9.599047092,4.731827328,3.277848391
2.073,9.456205011,1.855483013,5.129802763
2.074,8.538592919,5.163179183,2.970368608
2.075,4.466343722,1.222024875,2.464004197
2.076,2.795210078,8.572734801,2.116457726
2.077,0.421400973,4.008091612,2.675965436
2.078,0.647977094,4.7489326,8.774932178
2.079,4.835037118,3.818653283,5.78287843
2.08,1.302972655,4.092256144,5.8154213
2.081,7.096866687,3.587332252,9.139680854
2.082,0.43797963,9.391776849,5.428488316
2.083,5.323674616,3.115431342,9.734688725
2.084,8.082445144,5.884007055,8.088699152
2.085,5.514531666,1.81627235,1.237499871
2.086,0.317338249,0.973803346,0.165343541
2.087,6.013361536,8.360969936,3.19307622
2.088,3.07332161,6.329324482,8.175078304
2.089,3.860752433,9.75788637,9.208504087
2.09,4.050410761,6.623463642,7.711925364
2.091,6.240070049,9.745666083,6.786059921
2.092,3.344469848,2.3993748,2.825072198
2.093,2.579673348,8.807067187,3.0528625
2.094,7.405692813,9.572183647,4.219782445
2.095,8.958807676,2.866886461,2.767610875
2.096,1.731054562,7.495941827,1.70150208
2.097,4.907203519,8.476408928,4.324345792
2.098,3.491590773,4.447525399,3.11579572
2.099,4.430367057,1.048067949,0.4152953
2.1,3.896722621,6.004135099,1.804693923
2.101,1.817548067,1.687902713,9.203997736
2.102,8.87148175,3.313756307,8.448525476
2.103,3.700824028,1.386497097,7.984348456
2.104,1.46321688,7.598135806,0.991117748
2.105,8.648379334,9.999962903,6.918855946
2.106,1.018154211,8.318415522,4.253056759
2.107,8.812591028,7.350434674,6.115921228
2.108,1.165164816,7.883181493,9.48724557
2.109,9.279022316,4.082906719,7.872667857
2.11,7.406159299,9.969588986,8.316033788
2.111,1.089895521,3.341588658,9.672085905
2.112,8.635091705,4.101427318,7.11099392
2.113,0.870852936,5.019499264,7.5961441
2.114,4.534472851,6.382256857,9.41189399
2.115,5.14985615,8.005792597,1.9652472
2.116,3.674143446,6.115379769,6.611759048
2.117,6.954642881,4.211368265,6.434650186
2.118,3.553287435,8.562961075,9.121281642
2.119,0.388018137,8.392348764,6.035427539
2.12,9.39087208,6.910201941,2.336120599
2.121,4.547052123,8.039015687,7.192779201
2.122,0.210129087,2.068200692,7.100341921
2.123,9.520872241,4.547356363,8.861736107
2.124,3.147474366,3.7591145,1.363709272
2.125,1.395692391,8.8411476,1.476218827
2.126,6.91481533,6.240513254,2.443276704
2.127,2.03536528,8.005422504,6.613977449
2.128,6.061591297,3.550813904,2.326340033
2.129,5.570055928,5.264101075,4.066875238
2.13,0.81480179,5.258509096,9.569448391
2.131,7.807268732,3.056196224,1.292109763
2.132,7.779695341,1.072444688,7.380351598
2.133,3.075158444,1.084640518,1.778126019
2.134,4.492401611,5.176905997,9.460774263
2.135,9.584072885,3.777246833,4.111758522
2.136,8.615321026,1.746018533,4.039867387
2.137,4.0116456,4.590517046,6.003897516
2.138,0.874213839,7.362124806,8.567075976
2.139,0.731052514,0.101781554,5.553394572
2.14,4.395884286,9.155079944,7.323388097
2.141,2.894292214,5.419789137,6.399672484
2.142,4.383692711,4.911728596,1.396156772
2.143,5.882526203,8.378192508,0.961689455
2.144,2.768292435,8.422344767,3.330906306
2.145,4.270852437,5.40341799,8.521977165
2.146,3.111709224,2.373285118,1.699311638
2.147,5.751242347,8.364068176,2.229419806
2.148,9.627229747,2.045356235,6.270463822
2.149,1.667242078,1.71271555,2.09876848
2.15,4.422985614,4.466243012,5.05532522
2.151,0.423078453,1.468704716,4.092304309
2.152,4.678571235,8.189728999,2.614132899
2.153,7.631537339,4.805317025,7.175473824
2.154,1.10914413,1.983032689,6.42291146
2.155,8.413228132,7.797064849,1.837790534
2.156,6.48981924,2.11672585,5.320288684
2.157,4.70913208,0.355158679,5.600215758
2.158,8.392045862,5.675579637,1.391765522
2.159,7.555864206,0.107506248,9.378255366
2.16,8.870276348,1.490711172,9.713305134
2.161,9.121758746,9.237896352,0.807686413
2.162,8.665217642,0.549950779,6.433569909
2.163,5.356856077,4.665061332,9.684686309
2.164,7.456466846,3.510364513,0.973751965
2.165,9.645453139,0.393846778,7.284494165
2.166,6.749613815,2.441138985,1.366806749
2.167,2.977272392,3.431405445,7.176857805
2.168,6.186969824,7.900485318,6.768947073
2.169,2.024989762,4.255663409,6.36186563
2.17,7.422922947,9.765476685,0.249438515
2.171,9.295115978,1.176277428,2.259116442
2.172,7.183976605,5.797726877,9.189823674
2.173,8.920927414,8.821220579,4.710673044
2.174,0.611524462,3.019107006,4.179617178
2.175,9.759050012,5.281059366,7.853520573
2.176,3.555692307,9.887237682,8.436937701
2.177,0.332632156,2.137026196,1.27481103
2.178,1.297310401,5.928270133,9.325345371
2.179,6.684497987,3.733834027,2.479793883
2.18,7.957355099,0.179074701,3.51404988
2.181,8.185975275,4.69144525,6.53943648
2.182,6.783652155,4.76063584,5.021774096
2.183,8.325198582,2.180929195,8.394486019
2.184,4.960216762,8.123801031,0.428544713
2.185,4.646887327,1.523545387,9.052200069
2.186,3.167068437,4.800795518,0.411983299
2.187,9.232514498,9.135297186,6.678787831
2.188,8.937050939,7.95102269,4.316103385
2.189,3.504596524,5.350834493,0.170632989
2.19,6.530200921,7.819565822,0.198482246
2.191,9.978730918,7.774056087,1.769469739
2.192,6.440531044,1.905833383,2.772723998
2.193,3.146341607,3.674740748,9.963958254
2.194,9.129018391,8.209743711,4.755606901
2.195,9.065190138,6.558554305,2.599036035
2.196,2.763733095,0.470664345,6.823283282
2.197,4.80228654,3.689883972,1.939204253
2.198,5.412797884,8.949360743,2.190001452
2.199,7.510202078,8.516504622,9.727573712
2.2,1.612709105,1.872081069,9.269228749
2.201,8.239024988,1.199679782,0.972153685
2.202,2.531864544,2.277100875,1.301707304
2.203,8.555475725,3.44891283,7.41643597
2.204,6.3037751,9.383854408,3.09736762
2.205,4.7438199,2.203245271,4.89209735
2.206,9.152811233,8.106735008,9.535643007
2.207,3.02804345,3.073033477,4.774362521
2.208,0.198246167,0.444511296,9.45434028
2.209,8.752149995,7.377627454,0.070067867
2.21,5.502915306,2.51801652,6.633662325
2.211,5.928872353,7.041239617,4.540960722
2.212,6.421113684,6.782702777,0.632502445
2.213,9.089803713,3.489237678,1.44138039
2.214,8.138030737,1.876812519,1.365599565
2.215,3.231211034,4.146386514,5.790541087
2.216,9.883558166,4.698911694,9.341405854
2.217,1.591406321,2.527767056,3.893009091
2.218,4.430312489,0.101947804,6.530855784
2.219,4.770217417,5.892187876,0.392870212
2.22,9.673993619,1.157051961,2.356482994
2.221,2.699734439,9.623759585,5.694000268
2.222,0.90898725,2.12763538,0.36531761
2.223,3.575693293,0.118579932,0.444376662
2.224,3.92528327,4.870090518,1.999485658
2.225,0.360694912,7.302287074,1.851054161
2.226,7.372154394,1.903242163,4.034837875
2.227,6.908719559,6.598960192,5.293716884
2.228,2.340663068,9.729027486,7.055673171
2.229,1.21233159,1.721056786,0.837471327
2.23,6.894949402,7.84485086,8.692374898
2.231,9.381141617,6.005280774,2.826970485
2.232,1.784967361,4.809391077,9.57167495
2.233,8.413196681,3.056689096,7.083568647
2.234,7.533793596,5.952075324,4.47274589
2.235,0.669653602,5.176190622,3.750743692
2.236,3.716711893,7.390765862,3.322016035
2.237,5.514461772,2.614723479,1.09039533
2.238,7.704981254,4.858163462,6.371067081
2.239,2.940173358,0.722843875,7.74941777
2.24,4.559651199,9.767288415,4.776826545
2.241,8.396853402,3.109171004,9.77947171
2.242,7.469862304,8.054646122,5.391070582
2.243,6.225779004,0.03647986,4.569907201
2.244,2.850098929,9.115293584,2.648016031
2.245,3.381255614,3.003820361,6.740711247
2.246,6.727843996,4.766143857,4.05946236
2.247,2.679065495,0.26825789,9.605412459
2.248,0.929321879,4.780467425,4.475552727
2.249,2.41954859,7.501731296,1.45991003
2.25,3.964207249,2.924316595,9.811902318
2.251,4.74683469,7.728624997,0.282465921
2.252,8.645235075,4.053714371,6.411670154
2.253,4.146630561,9.838788308,1.945280511
2.254,8.135526391,2.960518597,6.078509554
2.255,0.269132803,3.366071337,2.306828488
2.256,6.325743561,8.399318997,5.367767282
2.257,8.808716041,2.391340571,6.795727063
2.258,9.916815841,6.051956349,3.182277299
2.259,6.089111558,7.583153445,3.698964432
2.26,4.248745897,9.538151934,1.06303852
2.261,6.952976567,0.346981284,5.337147632
2.262,6.007760966,8.114959125,3.858519467
2.263,5.972500837,1.937978521,5.831195437
2.264,5.977149675,3.476502443,6.928536655
2.265,0.213027313,9.724573718,9.55987958
2.266,3.470500282,6.094416344,8.195776246
2.267,3.730020691,9.143055866,1.759815671
2.268,9.085713394,6.343998866,8.706190461
2.269,4.556043749,3.562113496,4.312874154
2.27,5.481661236,1.325810769,0.584032534
2.271,5.081857266,4.362869335,4.778652501
2.272,7.149573512,9.518958855,0.807028843
2.273,8.838932969,5.255094578,6.250018409
2.274,0.273964454,3.497905367,6.5373324
2.275,4.606986598,4.291247029,1.460989823
2.276,8.544022952,8.669401078,8.806231006
2.277,3.128841317,6.166348182,3.600453312
2.278,2.192293709,5.178231756,1.966205948
2.279,8.159670838,2.78119515,0.442436314
2.28,0.856665587,7.597673525,4.17052275
2.281,1.083778563,3.44918033,5.521154762
2.282,1.941748567,9.166693369,1.817613825
2.283,4.219240247,6.866200009,3.053855189
2.284,6.936857918,0.4946393,0.055158812
2.285,4.329120617,1.357714724,5.886605808
2.286,3.233358203,0.883881554,2.020148166
2.287,6.179510079,2.523110529,1.988844696
2.288,8.975057418,8.916512438,3.415077568
2.289,1.732393958,8.313785883,2.498182119
2.29,8.538482967,9.633630896,8.962295937
2.291,6.64444574,2.391799792,8.678425967
2.292,7.931010244,4.801885537,2.143888856
2.293,0.659620115,9.356732291,9.023701387
2.294,1.677339862,2.302993879,5.320019252
2.295,5.219506647,9.684449104,1.855957865
2.296,3.152098411,9.468067117,5.849317631
2.297,5.510403241,3.4545463,7.294252989
2.298,7.989291209,4.547580339,0.525168518
2.299,3.169245582,8.845477314,4.259007785
2.3,9.660807088,8.635334787,5.24688121
2.301,9.820045526,6.553839206,1.947466872
2.302,3.994608307,1.383099111,4.669502074
2.303,2.230487681,6.67459218,9.097227795
2.304,8.979848394,1.531909029,6.636790316
2.305,4.376433979,6.699123419,1.854034148
2.306,3.668928665,4.580063846,8.59591546
2.307,5.716241555,6.376956599,7.429446896
2.308,5.272024072,4.446540564,9.006474748
2.309,9.139817247,7.371285852,3.679146825
2.31,7.130045518,9.743135204,8.145846778
2.311,3.971956738,7.157001838,7.4949792
2.312,4.239954821,9.128380752,8.505199535
2.313,2.42590802,9.147424123,9.422543977
2.314,7.696137083,1.466799604,9.88928572
